quadra,lote,area_m2,valor_total,entrada_12x,parcela_12x_prefix,entrada_24x,parcela_24x_prefix,entrada_36x,parcela_36x_price_ipca,entrada_48x,parcela_48x_price_ipca,entrada_120x,parcela_120x_price_ipca,entrada_180x,parcela_180x_price_ipca
15,41,264.13,330162.5,33016.0,24762.0,49524.0,11693.0,33016.0,8254.0,33016.0,6978.0,33016.0,3960.0,33016.0,3385.0
15,42,263.0,328750.0,32875.0,24656.0,49313.0,11643.0,32875.0,8219.0,32875.0,6949.0,32875.0,3943.0,32875.0,3370.0
15,43,261.5,326875.0,32688.0,24516.0,49031.0,11577.0,32688.0,8172.0,32688.0,6909.0,32688.0,3920.0,32688.0,3351.0
15,44,259.62,324525.0,32453.0,24339.0,48679.0,11494.0,32453.0,8113.0,32453.0,6859.0,32453.0,3892.0,32453.0,3327.0
15,45,257.37,321712.5,32171.0,24128.0,48257.0,11394.0,32171.0,8043.0,32171.0,6800.0,32171.0,3858.0,32171.0,3298.0
15,46,254.92,318650.0,31865.0,23899.0,47798.0,11286.0,31865.0,7966.0,31865.0,6735.0,31865.0,3822.0,31865.0,3267.0
15,47,255.78,319725.0,31973.0,23979.0,47959.0,11324.0,31973.0,7993.0,31973.0,6758.0,31973.0,3835.0,31973.0,3278.0
15,48,257.71,322137.5,32214.0,24160.0,48321.0,11409.0,32214.0,8053.0,32214.0,6809.0,32214.0,3864.0,32214.0,3303.0
15,49,259.23,324037.5,32404.0,24303.0,48606.0,11476.0,32404.0,8101.0,32404.0,6849.0,32404.0,3886.0,32404.0,3322.0
15,50,268.25,335312.5,33531.0,25148.0,50297.0,11876.0,33531.0,8383.0,33531.0,7087.0,33531.0,4022.0,33531.0,3438.0
15,51,296.74,370925.0,37093.0,27819.0,55639.0,13137.0,37093.0,9273.0,37093.0,7840.0,37093.0,4449.0,37093.0,3803.0
15,52,275.16,343950.0,34395.0,25796.0,51593.0,12182.0,34395.0,8599.0,34395.0,7270.0,34395.0,4125.0,34395.0,3526.0
15,53,325.05,406312.5,40631.0,30473.0,60947.0,14390.0,40631.0,10158.0,40631.0,8588.0,40631.0,4873.0,40631.0,4166.0
16,1,309.25,386562.5,38656.0,28992.0,57984.0,13691.0,38656.0,9664.0,38656.0,8171.0,38656.0,4636.0,38656.0,3963.0
16,2,254.74,318425.0,31843.0,23882.0,47764.0,11278.0,31843.0,7961.0,31843.0,6730.0,31843.0,3819.0,31843.0,3264.0
16,3,260.8,326000.0,32600.0,24450.0,48900.0,11546.0,32600.0,8150.0,32600.0,6891.0,32600.0,3910.0,32600.0,3342.0
16,4,326.04,407550.0,40755.0,30566.0,61133.0,14434.0,40755.0,10189.0,40755.0,8614.0,40755.0,4888.0,40755.0,4178.0
16,5,306.77,383462.5,38346.0,28760.0,57519.0,13581.0,38346.0,9587.0,38346.0,8105.0,38346.0,4599.0,38346.0,3931.0
16,6,295.78,369725.0,36973.0,27729.0,55459.0,13094.0,36973.0,9243.0,36973.0,7815.0,36973.0,4434.0,36973.0,3790.0
16,7,260.35,325437.5,32544.0,24408.0,48816.0,11526.0,32544.0,8136.0,32544.0,6879.0,32544.0,3903.0,32544.0,3336.0
16,8,253.12,316400.0,31640.0,23730.0,47460.0,11206.0,31640.0,7910.0,31640.0,6688.0,31640.0,3795.0,31640.0,3244.0
16,9,270.1,337625.0,33763.0,25322.0,50644.0,11958.0,33763.0,8441.0,33763.0,7136.0,33763.0,4049.0,33763.0,3461.0
16,10,268.55,335687.5,33569.0,25177.0,50353.0,11889.0,33569.0,8392.0,33569.0,7095.0,33569.0,4026.0,33569.0,3441.0
16,11,265.23,331537.5,33154.0,24865.0,49731.0,11742.0,33154.0,8288.0,33154.0,7008.0,33154.0,3976.0,33154.0,3399.0
16,12,265.23,331537.5,33154.0,24865.0,49731.0,11742.0,33154.0,8288.0,33154.0,7008.0,33154.0,3976.0,33154.0,3399.0
16,13,265.23,331537.5,33154.0,24865.0,49731.0,11742.0,33154.0,8288.0,33154.0,7008.0,33154.0,3976.0,33154.0,3399.0
16,14,265.23,331537.5,33154.0,24865.0,49731.0,11742.0,33154.0,8288.0,33154.0,7008.0,33154.0,3976.0,33154.0,3399.0
16,15,265.23,331537.5,33154.0,24865.0,49731.0,11742.0,33154.0,8288.0,33154.0,7008.0,33154.0,3976.0,33154.0,3399.0
16,16,265.23,331537.5,33154.0,24865.0,49731.0,11742.0,33154.0,8288.0,33154.0,7008.0,33154.0,3976.0,33154.0,3399.0
16,17,265.23,331537.5,33154.0,24865.0,49731.0,11742.0,33154.0,8288.0,33154.0,7008.0,33154.0,3976.0,33154.0,3399.0
16,18,289.26,361575.0,36158.0,27118.0,54236.0,12806.0,36158.0,9039.0,36158.0,7642.0,36158.0,4337.0,36158.0,3707.0
16,19,323.2,404000.0,40400.0,30300.0,60600.0,14308.0,40400.0,10100.0,40400.0,8539.0,40400.0,4845.0,40400.0,4142.0
16,20,347.36,434200.0,43420.0,32565.0,65130.0,15378.0,43420.0,10855.0,43420.0,9177.0,43420.0,5208.0,43420.0,4451.0
16,21,321.04,401300.0,40130.0,30098.0,60195.0,14213.0,40130.0,10033.0,40130.0,8482.0,40130.0,4813.0,40130.0,4114.0
16,22,300.42,375525.0,37553.0,28164.0,56329.0,13300.0,37553.0,9388.0,37553.0,7937.0,37553.0,4504.0,37553.0,3850.0
16,23,271.54,339425.0,33943.0,25457.0,50914.0,12021.0,33943.0,8486.0,33943.0,7174.0,33943.0,4071.0,33943.0,3480.0
16,24,270.99,338737.5,33874.0,25405.0,50811.0,11997.0,33874.0,8468.0,33874.0,7160.0,33874.0,4063.0,33874.0,3473.0
16,25,259.0,323750.0,32375.0,24281.0,48563.0,11466.0,32375.0,8094.0,32375.0,6843.0,32375.0,3883.0,32375.0,3319.0
16,26,258.81,323512.5,32351.0,24263.0,48527.0,11458.0,32351.0,8088.0,32351.0,6838.0,32351.0,3880.0,32351.0,3317.0
16,27,252.73,315912.5,31591.0,23693.0,47387.0,11189.0,31591.0,7898.0,31591.0,6677.0,31591.0,3789.0,31591.0,3239.0
16,28,263.38,329225.0,32923.0,24692.0,49384.0,11660.0,32923.0,8231.0,32923.0,6959.0,32923.0,3949.0,32923.0,3375.0
16,29,263.82,329775.0,32978.0,24733.0,49466.0,11680.0,32978.0,8244.0,32978.0,6970.0,32978.0,3955.0,32978.0,3381.0
16,30,269.07,336337.5,33634.0,25225.0,50451.0,11912.0,33634.0,8408.0,33634.0,7109.0,33634.0,4034.0,33634.0,3448.0
16,31,300.2,375250.0,37525.0,28144.0,56288.0,13290.0,37525.0,9381.0,37525.0,7931.0,37525.0,4501.0,37525.0,3847.0
16,32,313.08,391350.0,39135.0,29351.0,58703.0,13860.0,39135.0,9784.0,39135.0,8272.0,39135.0,4694.0,39135.0,4012.0
16,33,306.46,383075.0,38308.0,28731.0,57461.0,13567.0,38308.0,9577.0,38308.0,8097.0,38308.0,4594.0,38308.0,3927.0
16,34,285.55,356937.5,35694.0,26770.0,53541.0,12642.0,35694.0,8923.0,35694.0,7544.0,35694.0,4281.0,35694.0,3659.0
16,35,261.99,327487.5,32749.0,24562.0,49123.0,11599.0,32749.0,8187.0,32749.0,6922.0,32749.0,3928.0,32749.0,3357.0
16,36,274.24,342800.0,34280.0,25710.0,51420.0,12141.0,34280.0,8570.0,34280.0,7246.0,34280.0,4111.0,34280.0,3514.0
16,37,255.17,318962.5,31896.0,23922.0,47844.0,11297.0,31896.0,7974.0,31896.0,6742.0,31896.0,3825.0,31896.0,3270.0
17,1,314.48,393100.0,39310.0,29483.0,58965.0,13922.0,39310.0,9828.0,39310.0,8309.0,39310.0,4715.0,39310.0,4030.0
17,2,282.79,353487.5,35349.0,26512.0,53023.0,12519.0,35349.0,8837.0,35349.0,7472.0,35349.0,4240.0,35349.0,3624.0
17,3,271.4,339250.0,33925.0,25444.0,50888.0,12015.0,33925.0,8481.0,33925.0,7171.0,33925.0,4069.0,33925.0,3478.0
17,4,260.08,325100.0,32510.0,24383.0,48765.0,11514.0,32510.0,8128.0,32510.0,6871.0,32510.0,3899.0,32510.0,3333.0
17,5,261.42,326775.0,32678.0,24508.0,49016.0,11573.0,32678.0,8169.0,32678.0,6907.0,32678.0,3919.0,32678.0,3350.0
17,6,266.79,333487.5,33349.0,25012.0,50023.0,11811.0,33349.0,8337.0,33349.0,7049.0,33349.0,4000.0,33349.0,3419.0
17,7,266.77,333462.5,33346.0,25010.0,50019.0,11810.0,33346.0,8337.0,33346.0,7048.0,33346.0,3999.0,33346.0,3419.0
17,8,290.98,363725.0,36373.0,27279.0,54559.0,12882.0,36373.0,9093.0,36373.0,7688.0,36373.0,4362.0,36373.0,3729.0
17,9,303.99,379987.5,37999.0,28499.0,56998.0,13458.0,37999.0,9500.0,37999.0,8032.0,37999.0,4557.0,37999.0,3896.0
17,10,328.22,410275.0,41028.0,30771.0,61541.0,14531.0,41028.0,10257.0,41028.0,8672.0,41028.0,4921.0,41028.0,4206.0
17,11,332.84,416050.0,41605.0,31204.0,62408.0,14735.0,41605.0,10401.0,41605.0,8794.0,41605.0,4990.0,41605.0,4265.0
17,12,314.65,393312.5,39331.0,29498.0,58997.0,13930.0,39331.0,9833.0,39331.0,8313.0,39331.0,4717.0,39331.0,4032.0
17,13,288.37,360462.5,36046.0,27035.0,54069.0,12766.0,36046.0,9012.0,36046.0,7619.0,36046.0,4323.0,36046.0,3695.0
17,14,285.06,356325.0,35633.0,26724.0,53449.0,12620.0,35633.0,8908.0,35633.0,7531.0,35633.0,4274.0,35633.0,3653.0
17,15,274.35,342937.5,34294.0,25720.0,51441.0,12146.0,34294.0,8573.0,34294.0,7249.0,34294.0,4113.0,34294.0,3516.0
17,16,276.04,345050.0,34505.0,25879.0,51758.0,12221.0,34505.0,8626.0,34505.0,7293.0,34505.0,4138.0,34505.0,3537.0
17,17,272.28,340350.0,34035.0,25526.0,51053.0,12054.0,34035.0,8509.0,34035.0,7194.0,34035.0,4082.0,34035.0,3489.0
17,18,293.0,366250.0,36625.0,27469.0,54938.0,12971.0,36625.0,9156.0,36625.0,7741.0,36625.0,4393.0,36625.0,3755.0
